"idDadosRepresa";"idReservatorio";"dataMedida";"nivelReservatorio";"volUtilReservatorio";"porVolUtilReservatorio";"geracao";"vazaoAfluente";"vazaoDefluente";"produtividade";"vazaoTurbinada";"vazaoVertida";"vazaoTurbinadaVazio"
"4520";"12";"2002-11-14";"504.7999877929688";"3437";"27.600000381469727";"13550";"984";"935";"0.60399997234";"935";"0";"21"
"4521";"12";"2002-11-15";"504.8800048828125";"3471.39990234375";"27.8700008392334";"6730";"874";"476";"0.58899998665";"476";"0";"31"
"4522";"12";"2002-11-16";"504.9200134277344";"3488.60009765625";"28.010000228881836";"7960";"750";"551";"0.60199999809";"551";"0";"22"
"4523";"12";"2002-11-17";"504.9299926757812";"3492.89990234375";"28.049999237060547";"11070";"809";"759";"0.60699999332";"759";"0";"22"
"4524";"12";"2002-11-18";"504.8299865722656";"3449.89990234375";"27.700000762939453";"19620";"853";"1350";"0.60500001907";"1350";"0";"11"
"4525";"12";"2002-11-19";"504.8299865722656";"3449.89990234375";"27.700000762939453";"15670";"1063";"1063";"0.61400002241";"1063";"0";"9"
"4526";"12";"2002-11-20";"504.8500061035156";"3458.5";"27.770000457763672";"13740";"1038";"938";"0.61000001431";"938";"0";"16"
"4527";"12";"2002-11-21";"504.8900146484375";"3475.699951171875";"27.90999984741211";"15750";"1284";"1085";"0.60500001907";"1085";"0";"24"
"4528";"12";"2002-11-22";"504.8800048828125";"3471.39990234375";"27.8700008392334";"18570";"1210";"1260";"0.61400002241";"1260";"0";"14"
"4529";"12";"2002-11-23";"505.0199890136719";"3532";"28.360000610351562";"10890";"1428";"727";"0.62400001287";"727";"0";"1"
"4530";"12";"2002-11-24";"505.1099853515625";"3572.39990234375";"28.68000030517578";"6130";"927";"460";"0.55599999428";"460";"0";"47"
"4531";"12";"2002-11-25";"505.0799865722656";"3558.89990234375";"28.579999923706055";"16350";"964";"1120";"0.60799998045";"1120";"0";"25"
"4532";"12";"2002-11-26";"505.1700134277344";"3599.300048828125";"28.899999618530273";"14180";"1436";"968";"0.61000001431";"968";"0";"22"
"4533";"12";"2002-11-27";"505.25";"3635.300048828125";"29.190000534057617";"16270";"1518";"1102";"0.61500000954";"1102";"0";"13"
"4534";"12";"2002-11-28";"505.3299865722656";"3671.199951171875";"29.479999542236328";"17240";"1579";"1163";"0.61699998379";"1163";"0";"12"
"4535";"12";"2002-11-29";"505.3500061035156";"3680.10009765625";"29.549999237060547";"20140";"1464";"1360";"0.61699998379";"1360";"0";"7"
"4536";"12";"2002-11-30";"505.3599853515625";"3684.60009765625";"29.59000015258789";"18170";"1269";"1217";"0.62199997902";"1217";"0";"3"
"4537";"12";"2002-12-01";"505.3200073242188";"3666.699951171875";"29.440000534057617";"17050";"941";"1148";"0.61900001764";"1148";"0";"6"
"4538";"12";"2002-12-02";"505.2999877929688";"3657.699951171875";"29.3700008392334";"16350";"1061";"1165";"0.58499997854";"1165";"0";"69"
"4539";"12";"2002-12-03";"505.2799987792969";"3648.699951171875";"29.299999237060547";"23640";"1518";"1622";"0.60699999332";"1622";"0";"21"
"4540";"12";"2002-12-04";"505.260009765625";"3639.699951171875";"29.229999542236328";"23940";"1525";"1629";"0.61199998856";"1629";"0";"7"
"4541";"12";"2002-12-05";"505.2000122070312";"3612.800048828125";"29.010000228881836";"27910";"1590";"1902";"0.61100000143";"1902";"0";"6"
"4542";"12";"2002-12-06";"505.2200012207031";"3621.800048828125";"29.079999923706055";"18610";"1358";"1254";"0.61799997091";"1254";"0";"9"
"4543";"12";"2002-12-07";"505.2000122070312";"3612.800048828125";"29.010000228881836";"18450";"1133";"1237";"0.62099999189";"1237";"0";"7"
"4544";"12";"2002-12-08";"505.25";"3635.300048828125";"29.190000534057617";"13920";"1185";"925";"0.62699997425";"925";"0";"1"
"4545";"12";"2002-12-09";"505.2900085449219";"3653.199951171875";"29.329999923706055";"15420";"1257";"1049";"0.61199998856";"1049";"0";"23"
"4546";"12";"2002-12-10";"505.3800048828125";"3693.60009765625";"29.65999984741211";"14570";"1460";"992";"0.61199998856";"992";"0";"20"
"4547";"12";"2002-12-11";"505.5199890136719";"3756.5";"30.15999984741211";"12940";"1649";"922";"0.58499997854";"922";"0";"65"
"4548";"12";"2002-12-12";"505.7200012207031";"3846.300048828125";"30.8799991607666";"11400";"1810";"770";"0.61699998379";"770";"0";"24"
"4549";"12";"2002-12-13";"505.8200073242188";"3891.199951171875";"31.239999771118164";"13250";"1426";"906";"0.60900002718";"906";"0";"27"
"4550";"12";"2002-12-14";"505.9200134277344";"3936.10009765625";"31.600000381469727";"10690";"1223";"703";"0.63300001621";"703";"0";"5"
"4551";"12";"2002-12-15";"506.0700073242188";"4004.699951171875";"32.15999984741211";"7050";"1287";"493";"0.59600001574";"493";"0";"34"
"4552";"12";"2002-12-16";"506.1499938964844";"4042.10009765625";"32.459999084472656";"10900";"1184";"751";"0.60399997234";"751";"0";"35"
"4553";"12";"2002-12-17";"506.2099914550781";"4070.10009765625";"32.68000030517578";"15230";"1371";"1047";"0.6060000062";"1047";"0";"40"
"4554";"12";"2002-12-18";"506.2300109863281";"4079.39990234375";"32.7599983215332";"16170";"1203";"1095";"0.61500000954";"1095";"0";"24"
"4555";"12";"2002-12-19";"506.239990234375";"4084.10009765625";"32.790000915527344";"15690";"1107";"1053";"0.62099999189";"1053";"0";"31"
"4556";"12";"2002-12-20";"506.2200012207031";"4074.699951171875";"32.720001220703125";"18110";"1087";"1195";"0.63200002909";"1195";"0";"3"
"4557";"12";"2002-12-21";"506.2999877929688";"4112.10009765625";"33.02000045776367";"7380";"960";"527";"0.58300000429";"527";"0";"41"
"4558";"12";"2002-12-22";"506.3299865722656";"4126.10009765625";"33.130001068115234";"11610";"938";"776";"0.62300002575";"776";"0";"10"
"4559";"12";"2002-12-23";"506.3099975585938";"4116.7998046875";"33.060001373291016";"16220";"963";"1071";"0.63099998236";"1071";"0";"5"
"4560";"12";"2002-12-24";"506.3399963378906";"4130.7998046875";"33.16999816894531";"11240";"908";"745";"0.62800002098";"745";"0";"9"
"4561";"12";"2002-12-25";"506.4200134277344";"4168.10009765625";"33.470001220703125";"3140";"684";"252";"0.5189999938";"252";"0";"48"
"4562";"12";"2002-12-26";"506.4599914550781";"4186.7998046875";"33.619998931884766";"10470";"920";"703";"0.62000000477";"703";"0";"23"
"4563";"12";"2002-12-27";"506.5";"4205.5";"33.77000045776367";"9050";"830";"614";"0.61400002241";"614";"0";"32"
"4564";"12";"2002-12-28";"506.5499877929688";"4228.89990234375";"33.959999084472656";"8860";"841";"571";"0.64700001478";"571";"0";"4"
"4565";"12";"2002-12-29";"506.6099853515625";"4256.89990234375";"34.18000030517578";"5080";"683";"359";"0.58999997377";"359";"0";"34"
"4566";"12";"2002-12-30";"506.6900024414062";"4294.2001953125";"34.47999954223633";"6230";"834";"401";"0.64700001478";"401";"0";"7"
"4567";"12";"2002-12-31";"506.739990234375";"4317.60009765625";"34.66999816894531";"5200";"612";"342";"0.63400000334";"342";"0";"11"
"4568";"12";"2003-01-01";"506.8200073242188";"4354.89990234375";"34.970001220703125";"5830";"842";"410";"0.59299999475";"410";"0";"34"
"4569";"12";"2003-01-02";"506.8800048828125";"4383";"35.189998626708984";"7040";"791";"467";"0.62900000811";"467";"0";"20"
"4570";"12";"2003-01-03";"507.0299987792969";"4453.60009765625";"35.7599983215332";"9920";"1461";"643";"0.64300000668";"643";"0";"3"
"4571";"12";"2003-01-04";"507.1600036621094";"4516.89990234375";"36.27000045776367";"6110";"1151";"418";"0.60900002718";"418";"0";"27"
"4572";"12";"2003-01-05";"507.3699951171875";"4619.2001953125";"37.09000015258789";"2460";"1391";"207";"0.49500000477";"207";"0";"50"
"4573";"12";"2003-01-06";"507.5199890136719";"4692.2001953125";"37.68000030517578";"9600";"1484";"638";"0.62699997425";"638";"0";"24"
"4574";"12";"2003-01-07";"507.5799865722656";"4721.5";"37.90999984741211";"13750";"1256";"917";"0.62400001287";"917";"0";"32"
"4575";"12";"2003-01-08";"507.6400146484375";"4750.7001953125";"38.150001525878906";"15380";"1336";"998";"0.64200001955";"998";"0";"10"
"4576";"12";"2003-01-09";"507.75";"4804.2998046875";"38.58000183105469";"12970";"1465";"845";"0.63999998569";"845";"0";"16"
"4577";"12";"2003-01-10";"507.7699890136719";"4814";"38.650001525878906";"17480";"1239";"1126";"0.64700001478";"1126";"0";"3"
"4578";"12";"2003-01-11";"507.8800048828125";"4867.60009765625";"39.08000183105469";"11140";"1338";"718";"0.64600002766";"718";"0";"9"
"4579";"12";"2003-01-12";"508.010009765625";"4931.10009765625";"39.59000015258789";"9160";"1345";"610";"0.62599998713";"610";"0";"26"
"4580";"12";"2003-01-13";"508.010009765625";"4931.10009765625";"39.59000015258789";"18350";"1239";"1239";"0.61699998379";"1239";"0";"46"
"4581";"12";"2003-01-14";"508.0599975585938";"4956.39990234375";"39.79999923706055";"13460";"1208";"915";"0.61299997568";"915";"0";"50"
"4582";"12";"2003-01-15";"508.1499938964844";"5001.89990234375";"40.15999984741211";"17610";"1702";"1175";"0.62400001287";"1175";"0";"34"
"4583";"12";"2003-01-16";"508.2799987792969";"5067.7001953125";"40.689998626708984";"14020";"1660";"899";"0.64999997616";"899";"0";"5"
"4584";"12";"2003-01-17";"508.3999938964844";"5128.39990234375";"41.18000030517578";"16060";"1737";"1034";"0.64700001478";"1034";"0";"3"
"4585";"12";"2003-01-18";"508.5799865722656";"5219.5";"41.90999984741211";"5360";"1422";"368";"0.60699999332";"368";"0";"32"
"4586";"12";"2003-01-19";"508.739990234375";"5300.39990234375";"42.560001373291016";"6490";"1385";"448";"0.60299998522";"448";"0";"36"
"4587";"12";"2003-01-20";"508.8099975585938";"5335.89990234375";"42.84000015258789";"13410";"1266";"856";"0.65299999714";"856";"0";"12"
"4588";"12";"2003-01-21";"508.9100036621094";"5386.5";"43.25";"16280";"1619";"1034";"0.65600001812";"1034";"0";"7"
"4589";"12";"2003-01-22";"509.010009765625";"5437.2998046875";"43.65999984741211";"18890";"1804";"1216";"0.64700001478";"1216";"0";"13"
"4590";"12";"2003-01-23";"509.0400085449219";"5453.10009765625";"43.790000915527344";"20020";"1461";"1278";"0.65299999714";"1278";"0";"7"
"4591";"12";"2003-01-24";"509.1099853515625";"5490";"44.08000183105469";"16710";"1502";"1075";"0.64800000191";"1075";"0";"13"
"4592";"12";"2003-01-25";"509.2999877929688";"5590.10009765625";"44.88999938964844";"4560";"1484";"325";"0.58399999142";"325";"0";"40"
"4593";"12";"2003-01-26";"509.4500122070312";"5669.10009765625";"45.52000045776367";"3480";"1189";"274";"0.52999997139";"274";"0";"57"
"4594";"12";"2003-01-27";"509.5400085449219";"5716.60009765625";"45.900001525878906";"13240";"1407";"858";"0.64300000668";"858";"0";"29"
"4595";"12";"2003-01-28";"509.6700134277344";"5785.10009765625";"46.45000076293945";"15470";"1787";"994";"0.64899998903";"994";"0";"24"
"4596";"12";"2003-01-29";"509.7699890136719";"5837.7998046875";"46.869998931884766";"11960";"1401";"791";"0.62999999523";"791";"0";"46"
"4597";"12";"2003-01-30";"509.989990234375";"5953.7001953125";"47.810001373291016";"7430";"1876";"534";"0.57999998331";"534";"0";"75"
"4598";"12";"2003-01-31";"510.2300109863281";"6084.7998046875";"48.86000061035156";"3290";"1759";"242";"0.56699997187";"242";"0";"41"
"4599";"12";"2003-02-01";"510.4200134277344";"6188.7001953125";"49.689998626708984";"2870";"1445";"242";"0.49399998784";"242";"0";"65"
"4600";"12";"2003-02-02";"510.6199951171875";"6298.10009765625";"50.56999969482422";"330";"1353";"87";"0.15800000727";"87";"0";"67"
"4601";"12";"2003-02-03";"510.7900085449219";"6391.10009765625";"51.31999969482422";"2990";"1310";"234";"0.53200000525";"234";"0";"51"
"4602";"12";"2003-02-04";"510.9100036621094";"6456.7998046875";"51.84000015258789";"6850";"1214";"455";"0.62800002098";"455";"0";"40"
"4603";"12";"2003-02-05";"511.1000061035156";"6564.7001953125";"52.709999084472656";"5140";"1608";"358";"0.59799998999";"358";"0";"46"
"4604";"12";"2003-02-06";"511.2300109863281";"6641";"53.31999969482422";"6270";"1302";"419";"0.62300002575";"419";"0";"37"
"4605";"12";"2003-02-07";"511.3399963378906";"6705.60009765625";"53.84000015258789";"8940";"1329";"582";"0.63999998569";"582";"0";"35"
"4606";"12";"2003-02-08";"511.4500122070312";"6770.10009765625";"54.36000061035156";"7400";"1241";"493";"0.625";"493";"0";"40"
"4607";"12";"2003-02-09";"511.5700073242188";"6840.60009765625";"54.93000030517578";"3990";"1106";"291";"0.57099997997";"291";"0";"50"
"4608";"12";"2003-02-10";"511.6700134277344";"6899.2998046875";"55.400001525878906";"6770";"1118";"439";"0.64300000668";"439";"0";"30"
"4609";"12";"2003-02-11";"511.6600036621094";"6893.39990234375";"55.349998474121094";"17860";"1043";"1111";"0.67000001669";"1111";"0";"19"
"4610";"12";"2003-02-12";"511.6799926757812";"6905.2001953125";"55.45000076293945";"15280";"1092";"956";"0.66600000858";"956";"0";"23"
"4611";"12";"2003-02-13";"511.7300109863281";"6934.5";"55.68000030517578";"15130";"1263";"923";"0.68300002813";"923";"0";"8"
"4612";"12";"2003-02-14";"511.8500061035156";"7005";"56.25";"11190";"1509";"694";"0.67199999094";"694";"0";"20"
"4613";"12";"2003-02-15";"512.02001953125";"7104.39990234375";"57.040000915527344";"1880";"1273";"168";"0.44600000978";"168";"0";"60"
"4614";"12";"2003-02-16";"512.2000122070312";"7206.7998046875";"57.869998931884766";"1910";"1360";"175";"0.45600000024";"175";"0";"60"
"4615";"12";"2003-02-17";"512.3800048828125";"7309.2001953125";"58.689998626708984";"5250";"1538";"352";"0.62099999189";"352";"0";"40"
"4616";"12";"2003-02-18";"512.530029296875";"7394.60009765625";"59.380001068115234";"11730";"1723";"735";"0.66500002146";"735";"0";"31"
"4617";"12";"2003-02-19";"512.7100219726562";"7497";"60.20000076293945";"3940";"1457";"272";"0.60399997234";"272";"0";"40"
"4618";"12";"2003-02-20";"512.8300170898438";"7565.2998046875";"60.75";"7630";"1283";"493";"0.64499998093";"493";"0";"38"
"4619";"12";"2003-02-21";"512.9299926757812";"7622.2001953125";"61.20000076293945";"17910";"1773";"1114";"0.67000001669";"1114";"0";"28"
"4620";"12";"2003-02-22";"513.1099853515625";"7729.2998046875";"62.060001373291016";"7030";"1698";"457";"0.63999998569";"457";"0";"35"
"4621";"12";"2003-02-23";"513.3099975585938";"7851.7001953125";"63.04999923706055";"3730";"1678";"261";"0.59500002861";"261";"0";"39"
